distance_km,time_of_day,day_of_week,traffic_level,weather,area_type,driver_response_time_mins,available_ambulances_nearby,delay_minutes,delay_risk
24.78,4,4,Medium,Rain,Urban,2.0,0,123.3,Severe Delay
2.21,8,2,Medium,Clear,Rural,1.5,0,5.9,Moderate Delay
15.45,9,0,Low,Rain,Urban,5.0,2,33.7,Severe Delay
20.99,12,2,Medium,Clear,Rural,3.5,3,9.3,Moderate Delay
8.32,14,2,Low,Clear,Suburban,2.3,0,4.3,Moderate Delay
9.93,11,0,Medium,Clear,Urban,0.8,3,15.6,Severe Delay
18.8,4,5,Low,Snow,Rural,3.2,4,20.1,Severe Delay
27.04,4,1,Medium,Fog,Suburban,3.4,0,127.7,Severe Delay
24.49,17,1,Low,Snow,Suburban,4.2,2,71.7,Severe Delay
17.91,11,5,High,Rain,Urban,1.8,1,103.6,Severe Delay
22.18,2,0,Medium,Rain,Suburban,4.9,2,41.5,Severe Delay
11.58,6,3,Low,Rain,Urban,2.5,3,13.3,Severe Delay
19.59,16,2,Medium,Rain,Urban,1.8,4,52.8,Severe Delay
14.52,18,4,High,Clear,Rural,2.1,2,54.2,Severe Delay
6.51,17,1,Low,Clear,Rural,2.8,1,0.6,No Delay
21.35,0,5,Medium,Clear,Urban,4.7,1,32.5,Severe Delay
17.14,23,4,Medium,Clear,Suburban,3.8,4,15.5,Severe Delay
11.4,4,6,Low,Clear,Suburban,3.1,0,10.1,Severe Delay
27.43,1,0,High,Clear,Urban,1.2,2,110.3,Severe Delay
1.61,0,4,Low,Clear,Urban,1.2,2,0.0,No Delay
10.16,6,4,Low,Clear,Urban,2.8,1,2.2,No Delay
2.65,10,2,High,Snow,Suburban,3.8,3,18.7,Severe Delay
23.23,10,0,Medium,Clear,Rural,3.9,2,11.7,Severe Delay
21.36,17,4,High,Clear,Urban,1.5,1,134.9,Severe Delay
10.61,16,1,Medium,Fog,Suburban,1.0,3,27.2,Severe Delay
20.59,1,0,Medium,Clear,Suburban,2.2,0,51.1,Severe Delay
12.48,6,1,High,Clear,Suburban,4.6,0,69.6,Severe Delay
22.93,6,5,Low,Clear,Urban,3.0,1,9.3,Moderate Delay
14.17,9,5,Medium,Clear,Suburban,1.9,1,31.2,Severe Delay
12.96,21,6,Medium,Clear,Rural,2.0,0,25.8,Severe Delay
28.11,20,3,Low,Clear,Urban,1.1,1,17.1,Severe Delay
8.28,2,5,Medium,Clear,Urban,2.6,4,12.7,Severe Delay
4.49,11,4,Low,Fog,Rural,4.1,2,0.0,No Delay
17.95,2,0,Medium,Clear,Urban,4.9,4,29.2,Severe Delay
29.11,10,5,Medium,Rain,Rural,2.8,3,33.8,Severe Delay
11.96,11,1,High,Clear,Urban,1.3,1,50.5,Severe Delay
2.8,3,4,Low,Clear,Urban,3.6,1,0.0,No Delay
10.84,15,5,Medium,Fog,Urban,3.9,3,36.0,Severe Delay
15.67,19,2,Low,Clear,Urban,0.8,2,20.3,Severe Delay
5.7,17,1,Medium,Fog,Urban,4.3,0,51.6,Severe Delay
20.08,3,6,Medium,Clear,Suburban,4.2,4,17.1,Severe Delay
29.93,21,6,Medium,Fog,Urban,2.6,2,101.3,Severe Delay
14.1,5,6,High,Clear,Rural,3.0,0,57.8,Severe Delay
11.29,20,1,High,Clear,Suburban,3.7,0,59.6,Severe Delay
12.62,14,6,Low,Rain,Urban,3.5,1,14.3,Severe Delay
4.34,0,3,Low,Rain,Urban,0.6,3,5.7,Moderate Delay
26.61,2,2,Medium,Clear,Suburban,1.1,1,29.9,Severe Delay
13.03,4,3,Medium,Snow,Urban,1.2,3,59.6,Severe Delay
12.23,21,5,Low,Clear,Urban,3.9,1,4.7,Moderate Delay
20.13,16,2,Medium,Clear,Rural,2.5,4,8.7,Moderate Delay
13.82,13,1,Medium,Clear,Urban,3.0,1,23.6,Severe Delay
19.8,8,3,Low,Rain,Urban,4.0,4,47.1,Severe Delay
2.78,2,4,High,Snow,Suburban,2.0,2,21.0,Severe Delay
24.6,12,2,Medium,Clear,Suburban,3.9,2,23.9,Severe Delay
28.27,2,1,Low,Clear,Urban,2.5,1,13.7,Severe Delay
19.81,10,0,Low,Rain,Rural,2.2,2,0.6,No Delay
28.68,1,2,High,Clear,Suburban,2.0,0,156.4,Severe Delay
5.39,23,2,High,Clear,Suburban,4.8,4,15.2,Severe Delay
14.85,14,5,Medium,Clear,Urban,4.0,3,21.8,Severe Delay
18.45,12,4,Low,Clear,Rural,0.6,4,0.0,No Delay
17.87,18,5,High,Clear,Urban,4.8,1,111.2,Severe Delay
12.64,21,6,Medium,Clear,Suburban,4.0,2,11.8,Severe Delay
10.8,15,2,High,Rain,Urban,1.2,2,63.3,Severe Delay
4.68,17,2,Medium,Rain,Suburban,0.8,0,29.0,Severe Delay
12.36,6,6,Low,Clear,Urban,1.9,2,4.9,Moderate Delay
5.72,12,4,Medium,Clear,Urban,3.3,1,8.9,Moderate Delay
22.3,3,4,Low,Clear,Rural,3.3,1,0.0,No Delay
7.06,8,3,Low,Clear,Urban,1.7,3,7.6,Moderate Delay
2.7,9,1,Medium,Rain,Urban,2.5,4,11.3,Severe Delay
17.02,8,1,High,Snow,Suburban,1.5,4,179.9,Severe Delay
18.26,6,3,Medium,Rain,Suburban,0.7,4,35.6,Severe Delay
26.29,14,1,Medium,Rain,Urban,2.8,3,72.3,Severe Delay
17.73,7,2,Low,Clear,Urban,2.1,3,23.8,Severe Delay
11.02,18,3,Low,Clear,Rural,2.9,3,4.1,Moderate Delay
24.29,10,3,Low,Snow,Suburban,4.8,0,82.8,Severe Delay
16.67,4,1,Medium,Snow,Urban,1.1,3,74.5,Severe Delay
3.3,1,0,Medium,Clear,Rural,0.5,2,2.9,No Delay
17.41,9,1,Low,Clear,Suburban,0.8,0,35.4,Severe Delay
27.33,15,5,High,Rain,Urban,2.6,2,159.4,Severe Delay
12.49,22,0,Low,Clear,Urban,3.7,4,3.6,Moderate Delay
9.59,12,3,High,Rain,Urban,3.1,1,57.7,Severe Delay
5.16,7,0,Medium,Fog,Rural,2.7,4,14.4,Severe Delay
5.39,8,2,Low,Clear,Urban,2.1,3,6.7,Moderate Delay
13.55,10,4,Medium,Snow,Urban,1.9,1,57.6,Severe Delay
18.27,10,0,Medium,Snow,Rural,2.2,4,43.1,Severe Delay
3.34,22,5,Medium,Snow,Urban,3.3,0,24.9,Severe Delay
28.25,15,4,Medium,Clear,Suburban,1.3,3,27.2,Severe Delay
22.9,9,2,Low,Clear,Urban,4.0,4,31.2,Severe Delay
18.01,23,5,Medium,Clear,Suburban,3.1,1,14.7,Severe Delay
25.02,11,6,High,Clear,Urban,1.7,2,98.7,Severe Delay
3.33,5,4,Low,Clear,Urban,2.8,4,1.0,No Delay
14.83,11,6,Low,Clear,Suburban,4.8,0,17.8,Severe Delay
19.27,9,2,High,Rain,Suburban,0.6,1,137.2,Severe Delay
25.03,17,4,Low,Clear,Suburban,1.4,4,20.8,Severe Delay
23.72,17,4,Medium,Clear,Suburban,2.5,2,52.3,Severe Delay
9.04,3,1,Medium,Clear,Suburban,3.4,3,15.9,Severe Delay
28.29,8,5,Medium,Rain,Suburban,1.5,3,99.7,Severe Delay
4.61,6,5,Medium,Rain,Suburban,4.7,3,4.7,Moderate Delay
26.38,17,0,Low,Clear,Suburban,3.4,1,21.5,Severe Delay
29.16,7,6,Low,Snow,Suburban,4.4,2,90.8,Severe Delay
6.14,10,6,Medium,Clear,Suburban,2.0,2,3.2,Moderate Delay
21.94,6,5,Medium,Clear,Urban,4.2,4,35.3,Severe Delay
2.17,8,5,Medium,Rain,Urban,2.2,3,8.8,Moderate Delay
12.76,7,4,Medium,Rain,Urban,1.6,1,56.4,Severe Delay
15.97,2,6,Low,Clear,Rural,4.6,3,0.0,No Delay
17.84,16,3,Low,Snow,Suburban,0.9,3,27.2,Severe Delay
28.14,1,1,High,Snow,Suburban,4.7,4,195.7,Severe Delay
20.5,14,0,Medium,Clear,Urban,2.6,4,31.0,Severe Delay
14.96,13,1,Low,Clear,Urban,5.0,4,3.8,Moderate Delay
24.48,17,0,Low,Clear,Rural,2.9,0,32.2,Severe Delay
28.57,15,2,Low,Clear,Rural,3.9,0,10.2,Severe Delay
1.64,19,4,Low,Clear,Urban,0.5,1,0.0,No Delay
29.49,21,5,High,Rain,Suburban,2.7,1,132.7,Severe Delay
3.5,3,5,High,Clear,Urban,3.8,4,8.9,Moderate Delay
24.62,19,3,High,Rain,Urban,4.0,2,219.8,Severe Delay
9.13,5,6,High,Clear,Suburban,1.2,1,29.3,Severe Delay
4.83,5,6,High,Clear,Suburban,2.4,0,25.5,Severe Delay
13.76,10,1,Medium,Clear,Suburban,2.4,0,35.1,Severe Delay
19.67,16,1,Low,Clear,Urban,1.0,3,7.4,Moderate Delay
12.05,23,1,Medium,Clear,Urban,2.5,4,24.0,Severe Delay
2.58,2,6,Low,Rain,Urban,4.1,2,4.8,Moderate Delay
18.38,12,5,Low,Rain,Urban,1.9,4,18.9,Severe Delay
27.17,21,6,Low,Clear,Suburban,2.4,0,29.8,Severe Delay
12.11,2,1,Medium,Rain,Urban,4.8,2,37.3,Severe Delay
7.27,15,4,Low,Clear,Urban,0.6,1,2.5,No Delay
13.83,14,0,Low,Clear,Urban,3.2,3,6.5,Moderate Delay
2.4,10,5,Medium,Clear,Suburban,3.8,0,8.0,Moderate Delay
24.79,17,4,High,Rain,Suburban,3.9,3,173.8,Severe Delay
24.96,14,2,Medium,Clear,Suburban,3.7,4,21.3,Severe Delay
18.05,4,4,High,Clear,Urban,3.8,2,72.5,Severe Delay
11.24,15,4,Low,Clear,Urban,0.8,4,2.9,No Delay
24.19,15,2,Low,Snow,Urban,2.9,3,55.7,Severe Delay
17.09,16,4,Medium,Rain,Urban,4.0,0,87.8,Severe Delay
24.95,8,0,Medium,Rain,Urban,0.9,3,114.7,Severe Delay
19.31,22,5,Medium,Rain,Urban,0.6,0,98.1,Severe Delay
23.75,2,3,Medium,Clear,Suburban,4.2,3,23.5,Severe Delay
18.36,19,6,Medium,Rain,Rural,3.7,4,42.2,Severe Delay
13.01,12,2,High,Fog,Urban,2.4,3,89.7,Severe Delay
28.78,21,5,Low,Clear,Rural,4.7,1,0.0,No Delay
16.69,2,1,Low,Clear,Urban,3.9,4,11.2,Severe Delay
18.55,6,0,Medium,Clear,Suburban,4.9,3,20.7,Severe Delay
7.39,5,3,Low,Clear,Suburban,4.7,3,0.0,No Delay
19.14,8,0,Low,Fog,Rural,2.7,2,23.8,Severe Delay
17.58,11,0,Low,Clear,Urban,3.9,4,12.5,Severe Delay
6.36,14,1,Low,Clear,Urban,3.5,2,3.5,Moderate Delay
2.73,20,3,Low,Fog,Urban,4.2,4,5.2,Moderate Delay
18.53,19,6,Low,Clear,Urban,4.0,0,55.1,Severe Delay
23.15,2,0,Medium,Clear,Rural,1.2,4,10.6,Severe Delay
16.18,9,1,Medium,Fog,Suburban,1.6,4,69.2,Severe Delay
7.58,0,2,Medium,Clear,Suburban,1.7,3,5.5,Moderate Delay
20.33,18,1,Medium,Rain,Suburban,4.2,1,69.7,Severe Delay
3.32,18,4,Low,Clear,Rural,4.1,4,1.6,No Delay
13.81,22,5,Low,Clear,Urban,2.7,2,8.6,Moderate Delay
5.74,22,1,Low,Clear,Urban,3.1,1,0.0,No Delay
6.35,12,1,High,Clear,Rural,4.2,4,10.2,Severe Delay
6.87,11,1,Medium,Snow,Urban,1.9,1,29.9,Severe Delay
12.21,0,6,Low,Snow,Urban,0.7,0,52.8,Severe Delay
2.48,18,0,Low,Fog,Urban,2.7,1,7.5,Moderate Delay
12.54,23,6,High,Clear,Suburban,4.6,0,68.0,Severe Delay
15.84,15,3,Medium,Snow,Suburban,4.1,1,54.1,Severe Delay
15.02,22,1,High,Rain,Urban,2.1,1,87.5,Severe Delay
12.1,22,1,Low,Clear,Suburban,0.8,2,0.0,No Delay
25.34,14,4,Low,Rain,Suburban,3.4,2,14.8,Severe Delay
5.21,15,4,Medium,Clear,Rural,4.3,3,0.5,No Delay
15.67,10,2,Medium,Clear,Suburban,3.5,1,17.9,Severe Delay
2.8,23,2,Medium,Fog,Suburban,2.4,0,11.9,Severe Delay
3.06,5,4,Medium,Rain,Suburban,1.1,1,4.8,Moderate Delay
17.64,10,3,Medium,Clear,Urban,4.6,4,26.4,Severe Delay
17.41,2,2,Medium,Clear,Urban,1.7,0,59.1,Severe Delay
26.46,14,5,Low,Snow,Urban,1.5,4,61.1,Severe Delay
17.18,0,5,Low,Rain,Urban,4.2,3,22.2,Severe Delay
28.83,6,3,High,Clear,Urban,4.9,4,115.3,Severe Delay
2.41,0,4,Low,Clear,Urban,3.5,3,3.7,Moderate Delay
3.84,16,2,Medium,Clear,Urban,3.3,3,9.2,Moderate Delay
2.28,8,1,Medium,Snow,Urban,1.9,3,15.4,Severe Delay
6.37,22,4,High,Clear,Urban,0.6,4,25.1,Severe Delay
16.7,12,2,Medium,Clear,Suburban,1.4,3,15.6,Severe Delay
19.72,10,3,Medium,Clear,Rural,3.1,3,5.4,Moderate Delay
2.32,19,5,High,Fog,Suburban,1.2,2,24.4,Severe Delay
28.43,5,3,High,Rain,Urban,4.5,1,163.8,Severe Delay
25.42,0,2,Medium,Rain,Urban,1.3,3,66.3,Severe Delay
9.6,6,3,Medium,Clear,Urban,2.8,0,30.5,Severe Delay
3.24,11,2,Low,Clear,Urban,2.8,0,3.9,Moderate Delay
5.93,21,2,Medium,Snow,Suburban,3.2,2,19.6,Severe Delay
4.68,19,3,High,Snow,Urban,2.0,4,63.9,Severe Delay
4.58,22,0,High,Snow,Suburban,4.4,4,35.7,Severe Delay
16.04,18,1,Low,Snow,Suburban,2.5,4,44.6,Severe Delay
8.13,16,4,Medium,Fog,Urban,3.7,3,30.8,Severe Delay
11.39,3,5,Medium,Rain,Suburban,3.4,4,25.0,Severe Delay
29.7,2,1,High,Fog,Urban,1.0,4,206.7,Severe Delay
20.85,0,4,Medium,Rain,Urban,3.3,1,54.1,Severe Delay
28.52,17,4,Medium,Clear,Suburban,3.0,3,63.8,Severe Delay
5.13,20,5,Low,Clear,Rural,4.5,3,0.0,No Delay
12.08,14,1,Medium,Snow,Rural,4.5,0,57.1,Severe Delay
17.09,7,5,Low,Clear,Rural,1.2,0,24.2,Severe Delay
3.23,0,2,High,Fog,Urban,0.9,1,21.1,Severe Delay
1.12,19,5,Medium,Clear,Urban,1.8,2,4.0,Moderate Delay
20.44,13,3,Medium,Clear,Urban,4.9,3,32.8,Severe Delay
19.61,3,0,Medium,Clear,Urban,0.6,0,62.8,Severe Delay
12.91,4,0,High,Clear,Urban,3.5,4,49.7,Severe Delay
15.2,22,0,Low,Clear,Suburban,3.2,3,0.0,No Delay
13.05,12,1,Low,Clear,Suburban,3.4,3,0.8,No Delay
1.7,23,1,High,Fog,Rural,1.5,3,7.9,Moderate Delay
10.73,14,2,High,Clear,Rural,1.5,0,45.3,Severe Delay
6.14,5,6,High,Clear,Urban,2.4,1,23.2,Severe Delay
3.85,0,0,Low,Clear,Rural,0.9,0,0.0,No Delay
28.74,22,2,Low,Rain,Urban,0.8,4,30.5,Severe Delay
18.38,18,6,Low,Rain,Urban,0.9,4,42.1,Severe Delay
22.13,12,0,Low,Rain,Suburban,3.1,2,11.7,Severe Delay
10.15,5,1,Medium,Clear,Urban,2.3,0,34.5,Severe Delay
12.4,14,6,Low,Clear,Rural,1.8,0,6.4,Moderate Delay
7.87,15,3,Medium,Rain,Suburban,1.9,2,14.1,Severe Delay
3.81,23,3,Low,Fog,Rural,1.4,2,2.5,No Delay
6.19,22,3,Low,Clear,Rural,2.4,3,0.0,No Delay
24.13,15,5,High,Clear,Suburban,1.4,3,72.4,Severe Delay
20.65,9,3,Low,Clear,Urban,3.6,4,25.8,Severe Delay
16.86,21,4,Low,Clear,Urban,1.1,1,6.2,Moderate Delay
14.78,8,0,Low,Rain,Urban,4.8,4,37.0,Severe Delay
27.75,8,3,Low,Clear,Urban,0.9,0,85.6,Severe Delay
3.11,16,6,Medium,Clear,Rural,4.7,1,0.0,No Delay
9.14,16,4,Low,Clear,Urban,4.2,3,6.0,Moderate Delay
11.15,16,4,Medium,Snow,Rural,3.6,2,25.2,Severe Delay
23.69,23,4,High,Fog,Suburban,4.6,2,128.1,Severe Delay
29.78,11,2,Medium,Fog,Urban,1.1,4,101.2,Severe Delay
7.98,12,6,Low,Clear,Urban,1.3,0,9.7,Moderate Delay
26.35,11,2,Medium,Rain,Urban,1.6,0,133.6,Severe Delay
25.09,13,4,Low,Clear,Urban,1.6,2,12.3,Severe Delay
7.52,9,5,Medium,Clear,Suburban,1.9,4,14.5,Severe Delay
12.58,22,3,Medium,Clear,Urban,3.1,4,19.8,Severe Delay
12.88,18,0,Low,Clear,Suburban,0.6,3,12.0,Severe Delay
29.37,1,6,High,Clear,Urban,2.2,3,114.8,Severe Delay
6.25,3,5,High,Fog,Suburban,1.6,3,31.9,Severe Delay
24.18,18,1,High,Clear,Rural,3.2,1,86.6,Severe Delay
10.69,6,2,Low,Clear,Urban,4.9,4,3.7,Moderate Delay
22.2,14,3,Medium,Clear,Urban,2.8,4,35.6,Severe Delay
13.18,14,3,High,Clear,Suburban,2.4,3,39.3,Severe Delay
17.77,23,1,Low,Clear,Rural,2.2,2,0.0,No Delay
25.15,5,1,High,Clear,Urban,4.0,3,97.4,Severe Delay
24.32,2,6,Low,Clear,Urban,0.8,1,7.1,Moderate Delay
26.13,5,3,Low,Clear,Urban,4.8,2,11.5,Severe Delay
2.73,15,1,Medium,Clear,Urban,2.4,4,6.3,Moderate Delay
21.07,1,3,Medium,Clear,Urban,1.9,1,33.5,Severe Delay
5.06,6,5,Medium,Clear,Urban,4.9,1,9.5,Moderate Delay
13.06,10,6,High,Clear,Suburban,4.7,2,38.0,Severe Delay
16.91,6,1,Low,Clear,Urban,3.4,3,6.0,Moderate Delay
12.68,3,5,Low,Fog,Urban,0.6,3,22.1,Severe Delay
16.07,23,5,High,Clear,Urban,3.9,0,113.4,Severe Delay
29.9,19,1,Low,Clear,Rural,2.0,2,7.5,Moderate Delay
4.92,6,6,Medium,Snow,Urban,2.2,3,21.7,Severe Delay
20.59,3,3,Medium,Fog,Rural,1.2,1,30.6,Severe Delay
12.48,11,4,Low,Snow,Suburban,2.9,3,20.1,Severe Delay
4.86,4,3,Low,Rain,Urban,3.9,3,6.1,Moderate Delay
5.6,22,0,Medium,Clear,Urban,1.7,1,13.4,Severe Delay
28.53,18,1,High,Clear,Suburban,4.7,2,142.5,Severe Delay
26.51,4,2,Medium,Rain,Suburban,1.4,0,101.3,Severe Delay
27.3,18,6,Medium,Snow,Suburban,0.8,3,152.4,Severe Delay
29.75,20,1,Medium,Rain,Suburban,3.4,3,59.4,Severe Delay
7.04,2,0,Low,Fog,Suburban,4.3,3,7.7,Moderate Delay
11.31,10,5,Low,Clear,Urban,4.8,2,4.2,Moderate Delay
20.41,6,2,Medium,Clear,Rural,4.0,1,6.6,Moderate Delay
15.03,16,2,Low,Snow,Suburban,1.4,1,22.4,Severe Delay
13.13,8,3,Low,Rain,Urban,4.9,1,32.7,Severe Delay
11.38,20,4,Medium,Snow,Suburban,4.6,1,38.1,Severe Delay
18.22,8,3,Medium,Rain,Suburban,1.2,1,67.1,Severe Delay
17.69,9,6,Low,Clear,Urban,3.0,1,24.2,Severe Delay
5.68,12,2,Medium,Clear,Urban,3.0,3,10.1,Severe Delay
14.68,14,2,Medium,Snow,Urban,2.5,3,64.7,Severe Delay
17.05,21,4,Low,Clear,Urban,4.9,1,5.2,Moderate Delay
17.54,4,6,High,Clear,Urban,0.8,1,71.7,Severe Delay
7.09,2,1,Low,Clear,Urban,3.3,2,5.2,Moderate Delay
22.53,7,4,High,Clear,Urban,1.4,2,142.2,Severe Delay
1.73,19,5,Low,Clear,Urban,2.9,4,0.9,No Delay
11.29,9,3,High,Rain,Rural,4.0,3,58.3,Severe Delay
23.63,12,1,Low,Clear,Urban,1.6,1,10.8,Severe Delay
17.35,2,3,Medium,Clear,Urban,2.3,3,28.5,Severe Delay
8.57,21,4,Low,Fog,Urban,4.8,4,13.5,Severe Delay
21.15,7,1,Medium,Clear,Suburban,3.9,2,45.0,Severe Delay
17.45,8,4,Medium,Fog,Urban,3.1,4,100.2,Severe Delay
24.09,21,5,Low,Clear,Urban,1.5,0,40.5,Severe Delay
22.32,20,0,Medium,Snow,Urban,2.4,2,96.0,Severe Delay
18.69,11,2,Low,Clear,Rural,4.0,3,0.0,No Delay
15.16,10,6,High,Clear,Suburban,4.2,2,44.9,Severe Delay
4.86,1,1,Low,Fog,Urban,1.6,4,6.6,Moderate Delay
8.58,17,2,Medium,Rain,Urban,3.5,1,40.6,Severe Delay
13.15,8,0,Medium,Clear,Urban,0.9,4,40.7,Severe Delay
18.38,1,1,Low,Snow,Urban,0.6,4,42.8,Severe Delay
15.9,1,2,Low,Clear,Suburban,3.0,1,0.0,No Delay
9.36,2,2,Medium,Snow,Urban,1.5,3,44.0,Severe Delay
1.19,15,1,Medium,Clear,Suburban,0.9,3,0.0,No Delay
15.39,18,2,High,Clear,Urban,3.8,2,100.0,Severe Delay
9.28,3,2,Low,Clear,Suburban,2.7,4,0.2,No Delay
22.3,22,1,Medium,Clear,Urban,4.1,2,35.6,Severe Delay
1.69,17,6,Low,Clear,Urban,3.5,1,1.2,No Delay
17.96,19,2,Low,Clear,Suburban,3.8,0,39.8,Severe Delay
28.3,17,2,Medium,Clear,Urban,1.9,3,83.3,Severe Delay
6.06,9,6,Low,Clear,Suburban,1.7,1,7.3,Moderate Delay
14.68,10,3,Medium,Clear,Rural,3.2,3,5.1,Moderate Delay
3.65,16,5,Medium,Fog,Urban,1.4,2,11.0,Severe Delay
19.14,23,3,Medium,Clear,Rural,4.2,0,30.2,Severe Delay
16.97,22,0,High,Rain,Urban,2.9,4,97.7,Severe Delay
12.81,23,3,Medium,Snow,Urban,1.5,3,59.9,Severe Delay
16.12,19,3,Medium,Rain,Suburban,3.3,4,52.3,Severe Delay
27.0,15,0,Medium,Snow,Suburban,4.8,2,91.7,Severe Delay
6.69,19,2,Medium,Clear,Urban,0.9,3,23.5,Severe Delay
1.65,12,2,Low,Clear,Suburban,1.0,2,0.1,No Delay
25.99,1,3,Low,Clear,Rural,4.3,4,0.0,No Delay
17.74,23,0,Low,Clear,Urban,1.0,2,7.0,Moderate Delay
26.83,1,2,Medium,Fog,Rural,0.7,2,41.6,Severe Delay
18.31,13,4,High,Clear,Suburban,2.1,2,56.0,Severe Delay
24.49,3,1,Low,Clear,Rural,2.6,1,0.0,No Delay
13.46,16,1,Low,Rain,Urban,3.1,1,15.4,Severe Delay
22.75,12,5,High,Clear,Suburban,2.8,3,69.3,Severe Delay
27.48,3,1,High,Clear,Urban,4.6,2,110.8,Severe Delay
17.59,2,3,Medium,Clear,Rural,4.0,2,7.2,Moderate Delay
6.24,11,1,Low,Snow,Suburban,4.9,2,11.8,Severe Delay
8.8,21,1,Low,Fog,Urban,2.6,1,16.1,Severe Delay
6.76,22,4,Low,Clear,Urban,0.9,4,4.3,Moderate Delay
8.16,7,2,Low,Clear,Rural,4.8,2,4.1,Moderate Delay
9.89,1,4,Low,Clear,Suburban,0.5,0,12.6,Severe Delay
17.1,5,3,Medium,Clear,Urban,4.0,3,24.9,Severe Delay
18.05,21,1,Low,Rain,Urban,0.6,1,25.7,Severe Delay
13.37,9,6,Low,Clear,Rural,3.9,4,3.5,Moderate Delay
18.85,11,2,Low,Clear,Urban,4.7,0,29.7,Severe Delay
3.37,20,5,Medium,Snow,Urban,2.3,2,15.4,Severe Delay
3.55,9,5,Medium,Fog,Rural,1.6,1,7.8,Moderate Delay
5.98,9,1,Medium,Rain,Urban,1.5,2,27.7,Severe Delay
16.02,22,1,Low,Clear,Urban,2.7,3,4.8,Moderate Delay
7.21,2,5,Low,Clear,Urban,1.3,1,3.0,Moderate Delay
9.22,19,5,Low,Clear,Rural,3.5,0,12.8,Severe Delay
12.61,9,6,Low,Rain,Urban,2.2,4,28.7,Severe Delay
24.54,8,3,High,Clear,Suburban,2.0,4,119.1,Severe Delay
1.4,19,1,High,Fog,Rural,2.6,3,9.5,Moderate Delay
19.83,18,5,Medium,Snow,Urban,2.9,4,140.2,Severe Delay
20.4,13,6,High,Clear,Rural,1.1,4,41.2,Severe Delay
24.16,1,0,Medium,Clear,Urban,3.7,3,37.8,Severe Delay
28.05,4,5,Low,Rain,Suburban,4.5,0,52.0,Severe Delay
1.58,19,2,High,Snow,Urban,1.8,1,20.3,Severe Delay
5.46,7,2,Low,Fog,Suburban,1.3,1,12.3,Severe Delay
26.7,6,0,Medium,Clear,Urban,3.9,3,44.1,Severe Delay
14.3,5,3,Low,Clear,Urban,1.3,2,4.1,Moderate Delay
17.37,10,1,Low,Rain,Rural,0.7,3,3.0,Moderate Delay
20.23,11,1,Medium,Rain,Urban,3.3,3,55.5,Severe Delay
20.69,17,5,Medium,Clear,Rural,1.6,3,29.2,Severe Delay
28.02,18,2,Low,Clear,Urban,1.3,3,41.8,Severe Delay
29.91,9,3,Low,Rain,Urban,4.9,4,67.3,Severe Delay
21.88,20,3,Low,Clear,Rural,1.8,4,0.0,No Delay
9.33,13,3,High,Fog,Urban,4.6,0,106.0,Severe Delay
26.51,2,5,Medium,Clear,Rural,1.3,3,11.1,Severe Delay
2.43,17,1,Medium,Rain,Urban,4.2,1,11.1,Severe Delay
7.7,23,3,Low,Rain,Urban,2.8,2,5.9,Moderate Delay
27.02,14,5,High,Clear,Suburban,0.9,4,82.1,Severe Delay
8.43,5,5,Low,Rain,Urban,3.8,1,11.2,Severe Delay
7.4,9,0,Low,Rain,Urban,4.5,4,18.4,Severe Delay
5.01,11,4,Low,Snow,Suburban,1.2,0,14.1,Severe Delay
25.91,6,3,High,Clear,Urban,3.8,2,101.2,Severe Delay
15.5,16,4,Low,Rain,Urban,2.5,4,16.0,Severe Delay
20.57,0,1,Low,Rain,Rural,3.9,2,4.2,Moderate Delay
7.93,17,5,Medium,Clear,Rural,3.7,2,11.0,Severe Delay
22.98,14,6,Low,Fog,Urban,0.6,1,32.8,Severe Delay
23.04,18,3,Medium,Clear,Suburban,1.3,4,54.8,Severe Delay
10.07,0,6,Medium,Clear,Suburban,2.6,2,13.1,Severe Delay
12.91,4,2,Medium,Clear,Suburban,4.7,3,10.7,Severe Delay
7.08,14,1,Low,Clear,Urban,2.0,2,2.0,No Delay
29.32,2,0,Low,Snow,Rural,3.3,2,25.2,Severe Delay
19.72,0,0,High,Rain,Urban,0.6,4,115.4,Severe Delay
28.1,7,4,High,Clear,Suburban,3.7,3,140.9,Severe Delay
9.8,11,5,Low,Fog,Rural,3.2,2,2.6,No Delay
23.67,21,4,Low,Clear,Suburban,3.7,4,2.6,No Delay
23.21,18,2,Low,Clear,Rural,4.6,4,9.1,Moderate Delay
21.06,11,2,Medium,Clear,Urban,1.2,2,33.6,Severe Delay
29.0,12,0,Medium,Clear,Urban,1.7,0,97.5,Severe Delay
12.41,0,6,Low,Clear,Rural,5.0,0,8.2,Moderate Delay
4.79,18,3,Medium,Rain,Urban,1.2,1,17.4,Severe Delay
20.48,5,0,Medium,Clear,Suburban,3.7,0,49.4,Severe Delay
22.15,7,0,High,Clear,Urban,3.8,0,236.7,Severe Delay
17.68,3,6,Low,Clear,Suburban,3.6,4,2.8,No Delay
7.0,4,6,Low,Clear,Suburban,1.5,4,0.0,No Delay
15.63,21,2,Low,Snow,Urban,1.5,2,40.8,Severe Delay
10.05,6,6,High,Clear,Urban,3.5,2,35.3,Severe Delay
13.4,22,4,Medium,Fog,Suburban,1.3,4,35.7,Severe Delay
19.71,3,2,Medium,Clear,Urban,3.5,2,31.7,Severe Delay
22.61,19,6,Low,Rain,Suburban,2.7,4,36.1,Severe Delay
